2700;"Sheikh Ali bin Sheik Mohamed";"M";NA;NA;NA;"Malaya";"MAL";"1956 Summer";1956;"Summer";"Melbourne";"Hockey";"Hockey Men's Hockey";NA
6796;"Jnos Bagcs";"M";23;167;67;"Hungary";"HUN";"1968 Summer";1968;"Summer";"Mexico City";"Weightlifting";"Weightlifting Men's Lightweight";NA
10892;"Andrs Arturo Bertolotti";"M";21;175;75;"Argentina";"ARG";"1964 Summer";1964;"Summer";"Tokyo";"Football";"Football Men's Football";NA
14988;"Gregory ""Greg"" Bretz";"M";19;188;88;"United States";"USA";"2010 Winter";2010;"Winter";"Vancouver";"Snowboarding";"Snowboarding Men's Halfpipe";NA
19084;"Dcio Cattaruzzi";"M";23;183;78;"Brazil";"BRA";"1972 Summer";1972;"Summer";"Munich";"Volleyball";"Volleyball Men's Volleyball";NA
23180;"Heather Corrie";"F";37;173;59;"United States";"USA";"2008 Summer";2008;"Summer";"Beijing";"Canoeing";"Canoeing Women's Kayak Singles, Slalom";NA
27276;"Ismael Delgado Dvila";"M";27;180;70;"Puerto Rico";"PUR";"1956 Summer";1956;"Summer";"Melbourne";"Athletics";"Athletics Men's 4 x 400 metres Relay";NA
31372;"Leonard Graves ""Buddy"" Edelen";"M";27;178;64;"United States";"USA";"1964 Summer";1964;"Summer";"Tokyo";"Athletics";"Athletics Men's Marathon";NA
35468;"Adrianti Firdasari";"F";25;170;58;"Indonesia";"INA";"2012 Summer";2012;"Summer";"London";"Badminton";"Badminton Women's Singles";NA
39564;"Regina George Grause";"F";21;176;61;"Nigeria";"NGR";"2012 Summer";2012;"Summer";"London";"Athletics";"Athletics Women's 400 metres";NA
43660;"Muriel Evelyn Guggolz";"F";28;NA;NA;"United States";"USA";"1932 Summer";1932;"Summer";"Los Angeles";"Fencing";"Fencing Women's Foil, Individual";NA
47756;"Peter John Douglas Henry";"M";25;183;92;"New Zealand-1";"NZL";"1988 Winter";1988;"Winter";"Calgary";"Bobsleigh";"Bobsleigh Men's Two";NA
51852;"Ivan Ivanov Iliev";"M";25;175;82;"Bulgaria";"BUL";"1972 Summer";1972;"Summer";"Munich";"Wrestling";"Wrestling Men's Middleweight, Freestyle";NA
55948;"douard Joseph";"M";26;152;53;"Haiti";"HAI";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Weightlifting";"Weightlifting Men's Featherweight";NA
60044;"Kim Ji-Hyeon";"F";21;169;60;"South Korea";"KOR";"1996 Summer";1996;"Summer";"Atlanta";"Badminton";"Badminton Women's Singles";NA
64140;"Boris Kriunov";"M";25;180;75;"Soviet Union";"URS";"1960 Summer";1960;"Summer";"Roma";"Athletics";"Athletics Men's 400 metres Hurdles";NA
68236;"Gerard Leembruggen";"M";27;NA;NA;"Netherlands";"NED";"1924 Summer";1924;"Summer";"Paris";"Tennis";"Tennis Men's Singles";NA
72332;"Leif Micael Lundmark";"M";19;169;68;"Sweden";"SWE";"2006 Winter";2006;"Winter";"Torino";"Snowboarding";"Snowboarding Men's Halfpipe";NA
76428;"Flix Mathieu";"M";26;168;65;"France";"FRA";"1964 Winter";1964;"Winter";"Innsbruck";"Cross Country Skiing";"Cross Country Skiing Men's 15 kilometres";NA
80524;"Ibrahim Mitwalli";"M";22;167;65;"Sudan";"SUD";"1960 Summer";1960;"Summer";"Roma";"Weightlifting";"Weightlifting Men's Lightweight";NA
84620;"Muhammad Nasir";"M";23;165;53;"Pakistan";"PAK";"1960 Summer";1960;"Summer";"Roma";"Boxing";"Boxing Men's Bantamweight";NA
88716;"Catherine Amanda Badocco Helene de Oliveira";"F";29;169;58;"Brazil";"BRA";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Water Polo";"Water Polo Women's Water Polo";NA
92812;"Marc Pelchat";"M";30;175;79;"United States";"USA";"1998 Winter";1998;"Winter";"Nagano";"Speed Skating";"Speed Skating Men's 500 metres";NA
96908;"Babette Preuler";"F";15;148;43;"East Germany-3";"GDR";"1984 Winter";1984;"Winter";"Sarajevo";"Figure Skating";"Figure Skating Mixed Pairs";NA
101004;"Jeffrey ""Jeff"" Riseley";"M";21;192;74;"Australia";"AUS";"2008 Summer";2008;"Summer";"Beijing";"Athletics";"Athletics Men's 1,500 metres";NA
105100;"Esther San Miguel Busto";"F";25;174;78;"Spain";"ESP";"2000 Summer";2000;"Summer";"Sydney";"Judo";"Judo Women's Half-Heavyweight";NA
109196;"Volomymyr Volodymyrovych Shamenko";"M";23;NA;NA;"Ukraine";"UKR";"1996 Summer";1996;"Summer";"Atlanta";"Gymnastics";"Gymnastics Men's Individual All-Around";NA
113292;"Leif Mathias Srvik";"M";22;NA;NA;"Gteborgs Roddklubb-1";"SWE";"1912 Summer";1912;"Summer";"Stockholm";"Rowing";"Rowing Men's Coxed Eights";NA
117388;"Piroska Szamornsky";"F";22;171;71;"Hungary";"HUN";"2008 Summer";2008;"Summer";"Beijing";"Handball";"Handball Women's Handball";NA
121484;"Zargo Tour";"M";22;185;74;"Senegal";"SEN";"2012 Summer";2012;"Summer";"London";"Football";"Football Men's Football";NA
125580;"Ignacio Vzquez Barba";"M";20;178;72;"Mexico";"MEX";"1992 Summer";1992;"Summer";"Barcelona";"Football";"Football Men's Football";NA
129676;"Joachim Wenzke";"M";27;174;70;"East Germany";"GDR";"1968 Summer";1968;"Summer";"Mexico City";"Canoeing";"Canoeing Men's Kayak Fours, 1,000 metres";NA
133772;"Spilios Zakharopoulos";"M";22;180;69;"Greece";"GRE";"1972 Summer";1972;"Summer";"Munich";"Athletics";"Athletics Men's 1,500 metres";NA
