3102;"Fernando ""Nando"" Altimani";"M";18;177;70;"Italy";"ITA";"1912 Summer";1912;"Summer";"Stockholm";"Athletics";"Athletics Men's 10 kilometres Walk";"Bronze"
7198;"Matteo Baldacci";"M";26;186;81;"Italy";"ITA";"2000 Summer";2000;"Summer";"Sydney";"Baseball";"Baseball Men's Baseball";NA
11294;"Zsolt Biber";"M";28;194;132;"Hungary";"HUN";"2004 Summer";2004;"Summer";"Athina";"Athletics";"Athletics Men's Shot Put";NA
15390;"Sheri-Ann Brooks";"F";25;168;55;"Jamaica";"JAM";"2008 Summer";2008;"Summer";"Beijing";"Athletics";"Athletics Women's 4 x 100 metres Relay";NA
19486;"Luiz Lenidas Czar";"M";26;NA;NA;"Brazil";"BRA";"1964 Summer";1964;"Summer";"Tokyo";"Boxing";"Boxing Men's Middleweight";NA
23582;"Charles Douglas ""Doug"" Cox";"M";30;180;90;"Canada";"CAN";"1988 Summer";1988;"Summer";"Seoul";"Wrestling";"Wrestling Men's Light-Heavyweight, Greco-Roman";NA
27678;"Bruno Dprez";"M";39;178;72;"France";"FRA";"1988 Summer";1988;"Summer";"Seoul";"Shooting";"Shooting Men's Free Pistol, 50 metres";NA
31774;"Anton ""Toni"" Eisgruber";"M";23;NA;NA;"Germany";"GER";"1936 Winter";1936;"Winter";"Garmisch-Partenkirchen";"Nordic Combined";"Nordic Combined Men's Individual";NA
35870;"Deborah Kirsty ""Debbie"" Flood";"F";24;177;76;"Great Britain";"GBR";"2004 Summer";2004;"Summer";"Athina";"Rowing";"Rowing Women's Quadruple Sculls";"Silver"
39966;"Nagi Ghazi Moursine";"M";NA;NA;NA;"Iraq";"IRQ";"1988 Summer";1988;"Summer";"Seoul";"Athletics";"Athletics Men's 110 metres Hurdles";NA
44062;"Viktor Gennadyevich Gushchinsky";"M";25;202;96;"Russia";"RUS";"2004 Summer";2004;"Summer";"Athina";"Athletics";"Athletics Men's Triple Jump";NA
48158;"Toms Herrera Martnez";"M";21;198;95;"Cuba";"CUB";"1972 Summer";1972;"Summer";"Munich";"Basketball";"Basketball Men's Basketball";"Bronze"
52254;"Mairi Ioannidou";"F";20;167;58;"Greece";"GRE";"1972 Summer";1972;"Summer";"Munich";"Swimming";"Swimming Women's 100 metres Breaststroke";NA
56350;"Sherali Juraev";"M";29;182;90;"Uzbekistan";"UZB";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Judo";"Judo Men's Middleweight";NA
60446;"Orestes Kindeln Olivares";"M";27;190;86;"Cuba";"CUB";"1992 Summer";1992;"Summer";"Barcelona";"Baseball";"Baseball Men's Baseball";"Gold"
64542;"Tokuko Kubo";"F";23;162;58;"Japan";"JPN";"1976 Summer";1976;"Summer";"Montreal";"Handball";"Handball Women's Handball";NA
68638;"Mario Lemieux";"M";36;192;102;"Canada";"CAN";"2002 Winter";2002;"Winter";"Salt Lake City";"Ice Hockey";"Ice Hockey Men's Ice Hockey";"Gold"
72734;"Ma Liyun";"F";20;162;60;"China";"CHN";"2008 Summer";2008;"Summer";"Beijing";"Cycling";"Cycling Women's BMX";NA
76830;"Claude Maurer";"M";25;189;83;"Switzerland";"SUI";"2000 Summer";2000;"Summer";"Sydney";"Sailing";"Sailing Mixed Skiff";NA
80926;"Sulaiman Ali Fraige Mohamed";"M";NA;175;65;"Qatar";"QAT";"1984 Summer";1984;"Summer";"Los Angeles";"Shooting";"Shooting Men's Small-Bore Rifle, Prone, 50 metres";NA
85022;"Ekaterina Nedeva";"F";25;162;62;"Bulgaria";"BUL";"1976 Summer";1976;"Summer";"Montreal";"Athletics";"Athletics Women's Long Jump";NA
89118;"Taylah-Paige O'Neill";"F";19;159;57;"Australia";"AUS";"2014 Winter";2014;"Winter";"Sochi";"Freestyle Skiing";"Freestyle Skiing Women's Moguls";NA
93214;"Sebastian Rafael Ds Pereira";"M";20;176;71;"Brazil";"BRA";"1996 Summer";1996;"Summer";"Atlanta";"Judo";"Judo Men's Lightweight";NA
97310;"Artem Andriyovych Pryma";"M";26;180;70;"Ukraine";"UKR";"2014 Winter";2014;"Winter";"Sochi";"Biathlon";"Biathlon Men's 10 kilometres Sprint";NA
101406;"Ainsley Robinson";"M";24;168;62;"Canada";"CAN";"1996 Summer";1996;"Summer";"Atlanta";"Wrestling";"Wrestling Men's Featherweight, Greco-Roman";NA
105502;"Srgio Sano";"M";21;160;65;"Brazil";"BRA";"1984 Summer";1984;"Summer";"Los Angeles";"Judo";"Judo Men's Half-Lightweight";NA
109598;"Lisa Sheridan-Paolini";"F";37;150;44;"Australia";"AUS";"2000 Summer";2000;"Summer";"Sydney";"Athletics";"Athletics Women's 20 kilometres Walk";NA
113694;"Milan Spasojevi";"M";22;183;74;"Yugoslavia";"YUG";"1972 Summer";1972;"Summer";"Munich";"Athletics";"Athletics Men's Triple Jump";NA
117790;"Kenichi Tago";"M";23;174;70;"Japan";"JPN";"2012 Summer";2012;"Summer";"London";"Badminton";"Badminton Men's Singles";NA
121886;"Matthias Triantafyllidis";"M";NA;NA;NA;"Greece";"GRE";"1906 Summer";1906;"Summer";"Athina";"Shooting";"Shooting Men's Free Pistol, 25 metres";NA
125982;"Gustave Vereecken";"M";22;NA;NA;"Belgium";"BEL";"1936 Summer";1936;"Summer";"Berlin";"Basketball";"Basketball Men's Basketball";NA
130078;"Alan Lawrence Whitney";"M";25;186;87;"United States";"USA";"1972 Summer";1972;"Summer";"Munich";"Canoeing";"Canoeing Men's Kayak Doubles, 1,000 metres";NA
134174;"Sergei danov";"M";20;186;74;"Soviet Union";"URS";"1980 Summer";1980;"Summer";"Moskva";"Sailing";"Sailing Mixed Two Person Dinghy";NA
