2814;"Lvia Allrov";"F";26;169;53;"Slovakia";"SVK";"2000 Summer";2000;"Summer";"Sydney";"Synchronized Swimming";"Synchronized Swimming Women's Duet";NA
6910;"Tanya Bailey";"F";27;165;66;"Australia";"AUS";"2008 Summer";2008;"Summer";"Beijing";"Cycling";"Cycling Women's BMX";NA
11006;"Jahvid Andre Best";"M";27;178;90;"Saint Lucia";"LCA";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Athletics";"Athletics Men's 100 metres";NA
15102;"Enrico Brignoli";"M";NA;NA;NA;"Roma";"ITA";"1906 Summer";1906;"Summer";"Athina";"Gymnastics";"Gymnastics Men's Team All-Around";NA
19198;"Amlie Caze";"F";19;180;63;"France";"FRA";"2004 Summer";2004;"Summer";"Athina";"Modern Pentathlon";"Modern Pentathlon Women's Individual";NA
23294;"Jos Lus Anica Costa";"M";32;182;85;"Portugal";"POR";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Sailing";"Sailing Men's Skiff";NA
27390;"No Delpech";"M";30;181;82;"France";"FRA";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Sailing";"Sailing Men's Skiff";NA
31486;"John Edwards";"M";22;185;80;"Canada";"CAN";"1976 Summer";1976;"Summer";"Montreal";"Canoeing";"Canoeing Men's Canadian Singles, 1,000 metres";NA
35582;"Lenora Fisher (-Gilchrist)";"F";15;NA;NA;"Canada";"CAN";"1952 Summer";1952;"Summer";"Helsinki";"Swimming";"Swimming Women's 4 x 100 metres Freestyle Relay";NA
39678;"Pavel Aleksandrovich Gerasimov";"M";21;190;82;"Russia";"RUS";"2000 Summer";2000;"Summer";"Sydney";"Athletics";"Athletics Men's Pole Vault";NA
43774;"Henry Gujer";"M";NA;NA;NA;"Switzerland";"SUI";"1948 Summer";1948;"Summer";"London";"Basketball";"Basketball Men's Basketball";NA
47870;"Ariane Herde";"F";28;170;58;"Netherlands";"NED";"2008 Summer";2008;"Summer";"Beijing";"Canoeing";"Canoeing Women's Kayak Singles, Slalom";NA
51966;"Im Jeong-Hyeon";"M";24;182;66;"South Korea";"KOR";"2012 Summer";2012;"Summer";"London";"Athletics";"Athletics Men's 50 kilometres Walk";NA
56062;"Susan Margaret ""Sue"" Jowett (-Pavish)";"F";19;170;60;"New Zealand";"NZL";"1976 Summer";1976;"Summer";"Montreal";"Athletics";"Athletics Women's 100 metres";NA
60158;"Kim Mun-Sik";"M";35;167;56;"South Korea";"KOR";"1964 Summer";1964;"Summer";"Tokyo";"Equestrianism";"Equestrianism Mixed Three-Day Event, Individual";NA
64254;"Anni Kronbichler";"F";20;176;70;"Austria";"AUT";"1984 Winter";1984;"Winter";"Sarajevo";"Alpine Skiing";"Alpine Skiing Women's Giant Slalom";NA
68350;"Sylvain Legwinski";"M";22;185;72;"France";"FRA";"1996 Summer";1996;"Summer";"Atlanta";"Football";"Football Men's Football";NA
72446;"Thomas Peter Lurz";"M";24;183;76;"Germany";"GER";"2004 Summer";2004;"Summer";"Athina";"Swimming";"Swimming Men's 1,500 metres Freestyle";NA
76542;"Haruko Matsuda";"F";28;159;52;"Japan-2";"JPN";"2000 Summer";2000;"Summer";"Sydney";"Badminton";"Badminton Women's Doubles";NA
80638;"Myriam Zoulaikha Mizouni Cherni";"F";17;170;50;"Tunisia";"TUN";"1976 Summer";1976;"Summer";"Montreal";"Swimming";"Swimming Women's 100 metres Freestyle";NA
84734;"Biser Naumov";"M";30;187;87;"Bulgaria";"BUL";"1972 Summer";1972;"Summer";"Munich";"Water Polo";"Water Polo Men's Water Polo";NA
88830;"Giuseppe Olmo";"M";20;167;NA;"Italy";"ITA";"1932 Summer";1932;"Summer";"Los Angeles";"Cycling";"Cycling Men's Road Race, Individual";NA
92926;"Norberto Jos Peluffo Ortz";"M";22;176;72;"Colombia";"COL";"1980 Summer";1980;"Summer";"Moskva";"Football";"Football Men's Football";NA
97022;"Danielle Mia Prince";"F";24;166;52;"Australia";"AUS";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Rhythmic Gymnastics";"Rhythmic Gymnastics Women's Individual";NA
101118;"Cristian Rivera Gmez";"M";25;NA;55;"Dominican Republic";"DOM";"1988 Summer";1988;"Summer";"Seoul";"Weightlifting";"Weightlifting Men's Bantamweight";NA
105214;"Mara del Rosario Snchez Guerrero";"F";30;155;50;"Mexico";"MEX";"2004 Summer";2004;"Summer";"Athina";"Athletics";"Athletics Women's 20 kilometres Walk";NA
109310;"Alena Sharp";"F";35;168;69;"Canada";"CAN";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Golf";"Golf Women's Individual";NA
113406;"Souchu";"M";NA;NA;NA;"France";"FRA";"1900 Summer";1900;"Summer";"Paris";"Swimming";"Swimming Men's 1,000 metres Freestyle";NA
117502;"Ottmr Szepesi (Schaurek)";"M";34;NA;NA;"Hungary";"HUN";"1936 Summer";1936;"Summer";"Berlin";"Equestrianism";"Equestrianism Men's Jumping, Individual";NA
121598;"Mohammed Al-Trabelsi";"M";22;195;87;"Tunisia";"TUN";"2004 Summer";2004;"Summer";"Athina";"Volleyball";"Volleyball Men's Volleyball";NA
125694;"Padet Vejsawarn";"M";30;175;64;"Thailand";"THA";"1976 Summer";1976;"Summer";"Montreal";"Shooting";"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres";NA
129790;"Marinus ""Mario"" Westbroek";"M";19;184;73;"Netherlands";"NED";"1980 Summer";1980;"Summer";"Moskva";"Athletics";"Athletics Men's 100 metres";NA
133886;"Adam ampa";"M";23;178;80;"Slovakia";"SVK";"2014 Winter";2014;"Winter";"Sochi";"Alpine Skiing";"Alpine Skiing Men's Super G";NA
