1474;"Chrif Baba Aidara";"M";24;177;70;"Mauritania";"MTN";"1992 Summer";1992;"Summer";"Barcelona";"Athletics";"Athletics Men's 800 metres";NA
5570;"Kazem Ashtari";"M";NA;NA;NA;"Iran";"IRI";"1948 Summer";1948;"Summer";"London";"Basketball";"Basketball Men's Basketball";NA
9666;"Jefferson Bellaguarda";"M";35;193;93;"Switzerland-2";"SUI";"2012 Summer";2012;"Summer";"London";"Beach Volleyball";"Beach Volleyball Men's Beach Volleyball";NA
13762;"Albert Bosquet";"M";NA;NA;NA;"Belgium";"BEL";"1920 Summer";1920;"Summer";"Antwerpen";"Shooting";"Shooting Men's Trap";NA
17858;"Guillermo Canciani";"M";17;NA;NA;"Argentina";"ARG";"1936 Summer";1936;"Summer";"Berlin";"Shooting";"Shooting Men's Small-Bore Rifle, Prone, 50 metres";NA
21954;"William Bundu ""Will"" Claye";"M";21;181;72;"United States";"USA";"2012 Summer";2012;"Summer";"London";"Athletics";"Athletics Men's Long Jump";"Bronze"
26050;"Bruno De Clynsen";"M";22;183;80;"Belgium";"BEL";"1976 Summer";1976;"Summer";"Montreal";"Hockey";"Hockey Men's Hockey";NA
30146;"James Dryburgh";"M";22;180;85;"Great Britain";"GBR";"1998 Winter";1998;"Winter";"Nagano";"Curling";"Curling Men's Curling";NA
34242;"Thomas Faucheron";"M";22;175;72;"France";"FRA";"2012 Summer";2012;"Summer";"London";"Archery";"Archery Men's Individual";NA
38338;"Gang Mun-Gwon";"M";20;175;71;"South Korea";"KOR";"2008 Summer";2008;"Summer";"Beijing";"Hockey";"Hockey Men's Hockey";NA
42434;"Stephanie Grant";"F";21;173;78;"Australia";"AUS";"2008 Summer";2008;"Summer";"Beijing";"Judo";"Judo Women's Half-Heavyweight";NA
46530;"Julia Hassler";"F";19;177;73;"Liechtenstein";"LIE";"2012 Summer";2012;"Summer";"London";"Swimming";"Swimming Women's 400 metres Freestyle";NA
50626;"Huang Liping";"M";23;170;63;"China";"CHN";"1996 Summer";1996;"Summer";"Atlanta";"Gymnastics";"Gymnastics Men's Individual All-Around";NA
54722;"Stanislav Jeek";"M";31;185;67;"Czech Republic";"CZE";"2008 Summer";2008;"Summer";"Beijing";"Canoeing";"Canoeing Men's Canadian Singles, Slalom";NA
58818;"Romy Kermer (-Oesterreich)";"F";19;164;50;"East Germany-1";"GDR";"1976 Winter";1976;"Winter";"Innsbruck";"Figure Skating";"Figure Skating Mixed Pairs";"Silver"
62914;"Gerrit Jacobus Korteweg";"M";23;191;84;"Netherlands";"NED";"1960 Summer";1960;"Summer";"Roma";"Swimming";"Swimming Men's 200 metres Butterfly";NA
67010;"Sheikh Abdul L. Latif";"M";23;180;68;"India";"IND";"1952 Summer";1952;"Summer";"Helsinki";"Football";"Football Men's Football";NA
71106;"Lok Kwan Hoi";"M";25;181;76;"Hong Kong";"HKG";"2012 Summer";2012;"Summer";"London";"Rowing";"Rowing Men's Lightweight Double Sculls";NA
75202;"Stefan Markovi";"M";28;199;96;"Serbia";"SRB";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Basketball";"Basketball Men's Basketball";"Silver"
79298;"Mi Renrong";"F";26;163;60;"China";"CHN";"2004 Summer";2004;"Summer";"Athina";"Softball";"Softball Women's Softball";NA
83394;"Reinhold Mnzenberg";"M";27;175;77;"Germany";"GER";"1936 Summer";1936;"Summer";"Berlin";"Football";"Football Men's Football";NA
87490;"Anders Daniel Nyblom";"M";26;159;55;"Denmark";"DEN";"2008 Summer";2008;"Summer";"Beijing";"Wrestling";"Wrestling Men's Featherweight, Greco-Roman";NA
91586;"Park Seo-Gwang";"M";22;183;75;"South Korea";"KOR";"1964 Summer";1964;"Summer";"Tokyo";"Volleyball";"Volleyball Men's Volleyball";NA
95682;"Klaus-Jrgen Pohl";"M";27;172;74;"East Germany";"GDR";"1968 Summer";1968;"Summer";"Mexico City";"Wrestling";"Wrestling Men's Lightweight, Greco-Roman";NA
99778;"Heidemarie ""Heidi"" Reineck";"F";16;163;58;"West Germany";"FRG";"1968 Summer";1968;"Summer";"Mexico City";"Swimming";"Swimming Women's 100 metres Freestyle";NA
103874;"Bohuslav Rylich";"M";26;181;76;"Czechoslovakia";"TCH";"1960 Summer";1960;"Summer";"Roma";"Basketball";"Basketball Men's Basketball";NA
107970;"Alexander Scott";"M";27;NA;NA;"Great Britain";"GBR";"1948 Summer";1948;"Summer";"London";"Art Competitions";"Art Competitions Mixed Architecture, Unknown Event";NA
112066;"Anna Smashnova-Pistolesi";"F";28;159;52;"Israel";"ISR";"2004 Summer";2004;"Summer";"Athina";"Tennis";"Tennis Women's Singles";NA
116162;"Kenji Suda";"M";25;170;58;"Japan";"JPN";"1992 Winter";1992;"Winter";"Albertville";"Ski Jumping";"Ski Jumping Men's Normal Hill, Individual";NA
120258;"Saskia Tidey";"F";23;183;70;"Ireland";"IRL";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Sailing";"Sailing Women's Skiff";NA
124354;"Dirk Van Der Elst";"M";26;180;79;"Belgium";"BEL";"1992 Summer";1992;"Summer";"Barcelona";"Equestrianism";"Equestrianism Mixed Three-Day Event, Individual";NA
128450;"Wang Guofeng";"M";21;156;60;"China";"CHN";"1984 Summer";1984;"Summer";"Los Angeles";"Weightlifting";"Weightlifting Men's Featherweight";NA
132546;"Yang Wei";"F";21;172;63;"China";"CHN";"2000 Summer";2000;"Summer";"Sydney";"Badminton";"Badminton Women's Doubles";"Silver"
