2769;"Kimia Alizadeh Zenoorin";"F";18;185;57;"Iran";"IRI";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Taekwondo";"Taekwondo Women's Featherweight";"Bronze"
6865;"Stephen Baidoo";"M";19;179;72;"Ghana";"GHA";"1996 Summer";1996;"Summer";"Atlanta";"Football";"Football Men's Football";NA
10961;"Carlo Attilio Bescap";"M";21;167;60;"Italy";"ITA";"1932 Summer";1932;"Summer";"Los Angeles";"Weightlifting";"Weightlifting Men's Featherweight";NA
15057;"Mark Robert Bridge";"M";22;179;80;"Australia";"AUS";"2008 Summer";2008;"Summer";"Beijing";"Football";"Football Men's Football";NA
19153;"Bruno Cavelti";"M";23;166;61;"Switzerland";"SUI";"1984 Summer";1984;"Summer";"Los Angeles";"Gymnastics";"Gymnastics Men's Individual All-Around";NA
23249;"Osman Cogl";"M";24;NA;NA;"Turkey";"TUR";"1952 Summer";1952;"Summer";"Helsinki";"Athletics";"Athletics Men's 5,000 metres";NA
27345;"Ezio Della Savia";"M";18;185;92;"Italy";"ITA";"1960 Summer";1960;"Summer";"Roma";"Swimming";"Swimming Men's 100 metres Freestyle";NA
31441;"Polina Edmunds";"F";15;165;43;"United States";"USA";"2014 Winter";2014;"Winter";"Sochi";"Figure Skating";"Figure Skating Women's Singles";NA
35537;"Sabine Fischer";"F";27;175;58;"Switzerland";"SUI";"2000 Summer";2000;"Summer";"Sydney";"Athletics";"Athletics Women's 1,500 metres";NA
39633;"Marina Aleksandrova Georgieva-Nikolova";"F";21;160;54;"Bulgaria";"BUL";"2002 Winter";2002;"Winter";"Salt Lake City";"Short Track Speed Skating";"Short Track Speed Skating Women's 500 metres";NA
43729;"Fernand Guillou";"M";22;180;78;"France";"FRA";"1948 Summer";1948;"Summer";"London";"Basketball";"Basketball Men's Basketball";"Silver"
47825;"Ludovic Heraud";"M";39;NA;NA;"France";"FRA";"1952 Summer";1952;"Summer";"Helsinki";"Shooting";"Shooting Men's Rapid-Fire Pistol, 25 metres";NA
51921;"Yekaterina Fyodorovna Ilyina";"F";25;174;60;"Russia";"RUS";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Handball";"Handball Women's Handball";"Gold"
56017;"Abdul Karim Joumaa";"M";26;NA;NA;"Syria";"SYR";"1980 Summer";1980;"Summer";"Moskva";"Athletics";"Athletics Men's 3,000 metres Steeplechase";NA
60113;"Kim Kum-Ok";"F";19;161;48;"North Korea";"PRK";"2008 Summer";2008;"Summer";"Beijing";"Athletics";"Athletics Women's Marathon";NA
