77539;"Adam Jamie McGeorge";"M";23;181;NA;"New Zealand";"NZL";"2012 Summer";2012;"Summer";"London";"Football";"Football Men's Football";NA
81635;"Aston Llewellyn Moore";"M";20;180;79;"Great Britain";"GBR";"1976 Summer";1976;"Summer";"Montreal";"Athletics";"Athletics Men's Triple Jump";NA
85731;"Nguyn Th Phng";"F";15;NA;NA;"Vietnam";"VIE";"1992 Summer";1992;"Summer";"Barcelona";"Swimming";"Swimming Women's 100 metres Breaststroke";NA
89827;"Klas Gunnar stberg";"M";29;NA;NA;"Sweden";"SWE";"1952 Winter";1952;"Winter";"Oslo";"Cross Country Skiing";"Cross Country Skiing Men's 18 kilometres";NA
93923;"Jeret Peterson";"M";20;175;80;"United States";"USA";"2002 Winter";2002;"Winter";"Salt Lake City";"Freestyle Skiing";"Freestyle Skiing Men's Aerials";NA
98019;"Erik Kristoffer Raadal";"M";27;NA;NA;"Denmark";"DEN";"1932 Summer";1932;"Summer";"Los Angeles";"Art Competitions";"Art Competitions Mixed Painting, Unknown Event";NA
102115;"Jol Roland";"M";24;NA;NA;"Belgium";"BEL";"1968 Summer";1968;"Summer";"Mexico City";"Sailing";"Sailing Mixed Two Person Heavyweight Dinghy";NA
106211;"Angelo Savelli";"M";36;NA;NA;"Italy";"ITA";"1948 Summer";1948;"Summer";"London";"Art Competitions";"Art Competitions Mixed Painting, Unknown Event";NA
110307;"Arlenis Sierra Caadilla";"F";23;162;57;"Cuba";"CUB";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Cycling";"Cycling Women's Road Race, Individual";NA
114403;"Alfred Dodd Starbird";"M";24;195;NA;"United States";"USA";"1936 Summer";1936;"Summer";"Berlin";"Modern Pentathlon";"Modern Pentathlon Men's Individual";NA
118499;"Napalai Tansai";"F";18;173;57;"Thailand";"THA";"2000 Summer";2000;"Summer";"Sydney";"Sailing";"Sailing Women's Windsurfer";NA
122595;"Tortillano T. Tumasis";"M";30;160;63;"Philippines";"PHI";"1964 Summer";1964;"Summer";"Tokyo";"Wrestling";"Wrestling Men's Bantamweight, Greco-Roman";NA
126691;"Voldemrs Vimba";"M";32;NA;NA;"Latvia";"LAT";"1936 Summer";1936;"Summer";"Berlin";"Art Competitions";"Art Competitions Mixed Painting, Paintings";NA
130787;"Ann Shirley Wilson (-Simmonds)";"F";19;168;58;"Great Britain";"GBR";"1968 Summer";1968;"Summer";"Mexico City";"Athletics";"Athletics Women's 80 metres Hurdles";NA
134883;"Marina Viktorovna Zhukova";"F";21;188;82;"Soviet Union";"URS";"1988 Summer";1988;"Summer";"Seoul";"Rowing";"Rowing Women's Double Sculls";NA
