73500;"Armand (rmin) Magyar (Munk)";"M";26;NA;NA;"Hungary";"HUN";"1924 Summer";1924;"Summer";"Paris";"Wrestling";"Wrestling Men's Bantamweight, Greco-Roman";NA
77596;"Walter McGuffie";"M";31;NA;NA;"Great Britain";"GBR";"1948 Summer";1948;"Summer";"London";"Wrestling";"Wrestling Men's Flyweight, Greco-Roman";NA
81692;"Gary Moores";"M";25;175;52;"Great Britain";"GBR";"1984 Summer";1984;"Summer";"Los Angeles";"Wrestling";"Wrestling Men's Flyweight, Freestyle";NA
85788;"Christian Elza Niccum";"M";28;188;86;"United States";"USA";"2006 Winter";2006;"Winter";"Torino";"Luge";"Luge Men's Singles";NA
89884;"Isagi Osumi";"M";22;174;68;"Japan";"JPN";"1964 Summer";1964;"Summer";"Tokyo";"Swimming";"Swimming Men's 200 metres Backstroke";NA
93980;"Mitko Gospodinov Petkov";"M";30;NA;NA;"Bulgaria";"BUL";"1956 Summer";1956;"Summer";"Melbourne";"Wrestling";"Wrestling Men's Welterweight, Greco-Roman";NA
98076;"Said Rachidi";"M";22;NA;75;"Morocco";"MAR";"2008 Summer";2008;"Summer";"Beijing";"Boxing";"Boxing Men's Middleweight";NA
102172;"Andrew Ian ""Andy"" Rolley";"M";22;195;83;"Great Britain";"GBR";"1992 Summer";1992;"Summer";"Barcelona";"Swimming";"Swimming Men's 200 metres Individual Medley";NA
106268;"Tero Tapani Saviniemi";"M";21;192;90;"Finland";"FIN";"1984 Summer";1984;"Summer";"Los Angeles";"Athletics";"Athletics Men's Javelin Throw";NA
110364;"skar Sigurplsson";"M";22;174;104;"Iceland";"ISL";"1968 Summer";1968;"Summer";"Mexico City";"Weightlifting";"Weightlifting Men's Middle-Heavyweight";NA
114460;"Jaroslav Star";"M";NA;NA;NA;"Czechoslovakia";"TCH";"1948 Summer";1948;"Summer";"London";"Fencing";"Fencing Men's Sabre, Individual";NA
118556;"Patricia Anahi Tarabini";"F";23;169;60;"Argentina";"ARG";"1992 Summer";1992;"Summer";"Barcelona";"Tennis";"Tennis Women's Singles";NA
122652;"Raili Marjatta Tuominen-Hmlinen";"F";19;159;52,5;"Finland";"FIN";"1952 Summer";1952;"Summer";"Helsinki";"Gymnastics";"Gymnastics Women's Individual All-Around";NA
126748;"Erling Vinne";"M";19;189;80;"Norway";"NOR";"1912 Summer";1912;"Summer";"Stockholm";"Athletics";"Athletics Men's Triple Jump";NA
130844;"Joseph Peter ""Joe Pete"" Wilson";"M";24;NA;NA;"United States";"USA";"1960 Winter";1960;"Winter";"Squaw Valley";"Cross Country Skiing";"Cross Country Skiing Men's 30 kilometres";NA
134940;"Rolf Ziegler";"M";21;188;80;"West Germany";"FRG";"1972 Summer";1972;"Summer";"Munich";"Athletics";"Athletics Men's 400 metres Hurdles";NA
