3552;"Gail Amundrud (-Beattie)";"F";19;183;70;"Canada";"CAN";"1976 Summer";1976;"Summer";"Montreal";"Swimming";"Swimming Women's 100 metres Freestyle";NA
7648;"Yar Mohammad Barakzai";"M";NA;NA;NA;"Afghanistan";"AFG";"1948 Summer";1948;"Summer";"London";"Football";"Football Men's Football";NA
11744;"Doris Bisang (-Oberer)";"F";21;173;58;"Switzerland";"SUI";"1972 Summer";1972;"Summer";"Munich";"Athletics";"Athletics Women's High Jump";NA
15840;"Matteo Bruscoli";"M";19;185;75;"Italy";"ITA";"1992 Summer";1992;"Summer";"Barcelona";"Canoeing";"Canoeing Men's Kayak Fours, 1,000 metres";NA
19936;"Miloslav Charouzd";"M";23;NA;NA;"Czechoslovakia";"TCH";"1952 Winter";1952;"Winter";"Oslo";"Ice Hockey";"Ice Hockey Men's Ice Hockey";NA
24032;"urea Esther ""Aury"" Cruz";"F";34;180;63;"Puerto Rico";"PUR";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Volleyball";"Volleyball Women's Volleyball";NA
28128;"Lutuma Diabateza";"M";21;NA;NA;"Congo (Kinshasa)";"COD";"1984 Summer";1984;"Summer";"Los Angeles";"Boxing";"Boxing Men's Flyweight";NA
32224;"Norman Elder";"M";20;179;75;"Canada";"CAN";"1960 Summer";1960;"Summer";"Roma";"Equestrianism";"Equestrianism Men's Three-Day Event, Individual";NA
36320;"Peter Mattias Forsberg";"M";20;185;93;"Sweden";"SWE";"1994 Winter";1994;"Winter";"Lillehammer";"Ice Hockey";"Ice Hockey Men's Ice Hockey";"Gold"
40416;"Estela Gimnez Cid";"F";17;165;43;"Spain";"ESP";"1996 Summer";1996;"Summer";"Atlanta";"Rhythmic Gymnastics";"Rhythmic Gymnastics Women's Group";"Gold"
44512;"Aladr Hberl";"M";25;NA;NA;"Hungary";"HUN";"1924 Winter";1924;"Winter";"Chamonix";"Nordic Combined";"Nordic Combined Men's Individual";NA
48608;"Aretha Dawn Hill-Thurmond";"F";19;181;95;"United States";"USA";"1996 Summer";1996;"Summer";"Atlanta";"Athletics";"Athletics Women's Discus Throw";NA
52704;"Tsugio Ito";"M";22;178;78;"Japan";"JPN";"1964 Summer";1964;"Summer";"Tokyo";"Rowing";"Rowing Men's Coxed Eights";NA
56800;"Mohammad Ja'far Kalani";"M";36;168;82;"Iran";"IRI";"1964 Summer";1964;"Summer";"Tokyo";"Shooting";"Shooting Men's Small-Bore Rifle, Prone, 50 metres";NA
60896;"Masamichi Kitamoto";"M";23;162;51;"Japan";"JPN";"1932 Summer";1932;"Summer";"Los Angeles";"Athletics";"Athletics Men's 5,000 metres";NA
64992;"Rosa Kutty Kunnath Chacko";"F";32;161;47;"India";"IND";"1996 Summer";1996;"Summer";"Atlanta";"Athletics";"Athletics Women's 4 x 400 metres Relay";NA
69088;"Melanie Leupolz";"F";22;173;52;"Germany";"GER";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Football";"Football Women's Football";"Gold"
73184;"Juliusz Wiktor Madecki";"M";25;180;70;"Austria";"AUT";"2004 Summer";2004;"Summer";"Athina";"Rowing";"Rowing Men's Lightweight Coxless Fours";NA
77280;"Maria McCambridge";"F";29;174;55;"Ireland";"IRL";"2004 Summer";2004;"Summer";"Athina";"Athletics";"Athletics Women's 5,000 metres";NA
81376;"Mnkhbatyn Urantsetseg";"F";22;164;51;"Mongolia";"MGL";"2012 Summer";2012;"Summer";"London";"Judo";"Judo Women's Extra-Lightweight";NA
85472;"Klaus Neumann";"M";26;180;80;"East Germany";"GDR";"1968 Summer";1968;"Summer";"Mexico City";"Athletics";"Athletics Men's Triple Jump";NA
89568;"Alberto Ortz Alvrez";"M";25;NA;NA;"Uruguay";"URU";"1948 Summer";1948;"Summer";"London";"Modern Pentathlon";"Modern Pentathlon Men's Individual";NA
93664;"Torkel Persson";"M";29;NA;NA;"Sweden";"SWE";"1924 Winter";1924;"Winter";"Chamonix";"Cross Country Skiing";"Cross Country Skiing Men's 18 kilometres";NA
97760;"Qian Yunjuan";"F";27;166;63;"China";"CHN";"2004 Summer";2004;"Summer";"Athina";"Cycling";"Cycling Women's Road Race, Individual";NA
101856;"Tmas Rodrguez Ortz";"M";22;165;60;"Panama";"PAN";"1984 Summer";1984;"Summer";"Los Angeles";"Weightlifting";"Weightlifting Men's Featherweight";NA
