26;"Agnes Erika Aanonsen (-Eyde)";"F";17;169;65;"Norway";"NOR";"1984 Winter";1984;"Winter";"Sarajevo";"Luge";"Luge Women's Singles";NA
154;"Khadija Abbouda";"F";40;165;57;"Morocco";"MAR";"2008 Summer";2008;"Summer";"Beijing";"Archery";"Archery Women's Individual";NA
282;"Hadi Abdul Jabbar";"M";30;180;117,5;"Iraq";"IRQ";"1960 Summer";1960;"Summer";"Roma";"Weightlifting";"Weightlifting Men's Heavyweight";NA
410;"Edwige Marie Abna Fouda";"F";23;173;61;"Cameroon";"CMR";"1996 Summer";1996;"Summer";"Atlanta";"Athletics";"Athletics Women's 4 x 100 metres Relay";NA
538;"Jernej Abrami";"M";31;175;70;"Slovenia";"SLO";"1996 Summer";1996;"Summer";"Atlanta";"Canoeing";"Canoeing Men's Kayak Singles, Slalom";NA
666;"Aziz Acharki";"M";28;180;68;"Germany";"GER";"2000 Summer";2000;"Summer";"Sydney";"Taekwondo";"Taekwondo Men's Featherweight";NA
794;"Janusz Andrzej Adamiec";"M";21;176;74;"Poland";"POL";"1984 Winter";1984;"Winter";"Sarajevo";"Ice Hockey";"Ice Hockey Men's Ice Hockey";NA
922;"Jama Mohamed Aden";"M";21;180;68;"Somalia";"SOM";"1984 Summer";1984;"Summer";"Los Angeles";"Athletics";"Athletics Men's 800 metres";NA
26;"Agnes Erika Aanonsen (-Eyde)";"F";17;169;65;"Norway";"NOR";"1984 Winter";1984;"Winter";"Sarajevo";"Luge";"Luge Women's Singles";NA
154;"Khadija Abbouda";"F";40;165;57;"Morocco";"MAR";"2008 Summer";2008;"Summer";"Beijing";"Archery";"Archery Women's Individual";NA
282;"Hadi Abdul Jabbar";"M";30;180;117,5;"Iraq";"IRQ";"1960 Summer";1960;"Summer";"Roma";"Weightlifting";"Weightlifting Men's Heavyweight";NA
