3233;"Rosman Alwi";"M";22;178;74;"Malaysia";"MAS";"1984 Summer";1984;"Summer";"Los Angeles";"Cycling";"Cycling Men's Sprint";NA
7329;"Andr Ballieux";"M";23;NA;NA;"Belgium";"BEL";"1956 Summer";1956;"Summer";"Melbourne";"Athletics";"Athletics Men's 1,500 metres";NA
11425;"Vctor Bigand Ricardone";"M";22;NA;NA;"Argentina";"ARG";"1924 Summer";1924;"Summer";"Paris";"Shooting";"Shooting Men's Rapid-Fire Pistol, 25 metres";NA
15521;"Geoffrey ""Geoff"" Brown";"M";29;186;93;"Canada";"CAN";"1984 Summer";1984;"Summer";"Los Angeles";"Water Polo";"Water Polo Men's Water Polo";NA
19617;"Adriana Chamajov";"F";21;178;65;"Czechoslovakia";"TCH";"1992 Summer";1992;"Summer";"Barcelona";"Basketball";"Basketball Women's Basketball";NA
23713;"James M. Crawford";"M";32;NA;NA;"Great Britain";"GBR";"1936 Summer";1936;"Summer";"Berlin";"Football";"Football Men's Football";NA
27809;"Charles Desmarcheliers";"M";NA;NA;NA;"France";"FRA";"1908 Summer";1908;"Summer";"London";"Gymnastics";"Gymnastics Men's Team All-Around";NA
31905;"Jihad El-Achkar";"M";22;162;65;"Lebanon";"LIB";"1984 Summer";1984;"Summer";"Los Angeles";"Judo";"Judo Men's Half-Lightweight";NA
36001;"Mihly Fodor";"M";26;157;62;"Hungary";"HUN";"1976 Summer";1976;"Summer";"Montreal";"Wrestling";"Wrestling Men's Featherweight, Freestyle";NA
40097;"Panagiotis Giannakis";"M";37;191;98;"Greece";"GRE";"1996 Summer";1996;"Summer";"Atlanta";"Basketball";"Basketball Men's Basketball";NA
44193;"Toms Gutirrez Ferrer";"M";23;182;78;"Puerto Rico";"PUR";"1964 Summer";1964;"Summer";"Tokyo";"Basketball";"Basketball Men's Basketball";NA
48289;"Het Lichtet Overal";"M";NA;NA;NA;"Belgium";"BEL";"1928 Summer";1928;"Summer";"Amsterdam";"Art Competitions";"Art Competitions Mixed Literature, Lyric Works";NA
52385;"Wendy Irving (-Dell)";"F";20;162;57;"Canada";"CAN";"1972 Summer";1972;"Summer";"Munich";"Equestrianism";"Equestrianism Mixed Three-Day Event, Individual";NA
56481;"Gaston Kaanen";"M";NA;NA;NA;"Belgium";"BEL";"1928 Summer";1928;"Summer";"Amsterdam";"Fencing";"Fencing Men's Sabre, Team";NA
60577;"Habibu Kinyogoli";"M";23;167;57;"Tanzania";"TAN";"1972 Summer";1972;"Summer";"Munich";"Boxing";"Boxing Men's Featherweight";NA
64673;"Laure Isabelle Kuetey";"F";21;158;58;"Benin";"BEN";"1992 Summer";1992;"Summer";"Barcelona";"Athletics";"Athletics Women's 100 metres";NA
68769;"Jos Vicente Len Peston";"M";16;171;62;"Spain";"ESP";"1960 Summer";1960;"Summer";"Roma";"Swimming";"Swimming Men's 200 metres Butterfly";NA
72865;"Duncan E. MacDonald";"M";27;177;63;"United States";"USA";"1976 Summer";1976;"Summer";"Montreal";"Athletics";"Athletics Men's 5,000 metres";NA
76961;"Desmond Rupert ""Des"" Mayberry";"M";25;NA;NA;"South Africa";"RSA";"1948 Summer";1948;"Summer";"London";"Rowing";"Rowing Men's Coxless Fours";NA
81057;"Abdel Moneim Mokhtar";"M";NA;NA;NA;"Egypt";"EGY";"1928 Summer";1928;"Summer";"Amsterdam";"Diving";"Diving Men's Platform";NA
85153;"Nikolay Neklepayev";"M";NA;NA;NA;"Russia";"RUS";"1912 Summer";1912;"Summer";"Stockholm";"Athletics";"Athletics Men's Discus Throw";NA
89249;"John Robert Oosthuizen";"M";21;188;101;"South Africa";"RSA";"2008 Summer";2008;"Summer";"Beijing";"Athletics";"Athletics Men's Javelin Throw";NA
93345;"Jos Prez";"M";30;NA;NA;"Puerto Rico";"PUR";"1996 Summer";1996;"Summer";"Atlanta";"Judo";"Judo Men's Half-Lightweight";NA
97441;"Ernst Phringer";"M";23;176;69;"Austria";"AUT";"1968 Winter";1968;"Winter";"Grenoble";"Cross Country Skiing";"Cross Country Skiing Men's 15 kilometres";NA
101537;"Nora Leticia Rocha de la Cruz";"F";32;168;56;"Mexico";"MEX";"2000 Summer";2000;"Summer";"Sydney";"Athletics";"Athletics Women's 5,000 metres";NA
105633;"Julio Fernando Santos Masas";"M";19;180;78;"Ecuador";"ECU";"1996 Summer";1996;"Summer";"Atlanta";"Swimming";"Swimming Men's 4 x 100 metres Freestyle Relay";NA
109729;"Yohanes Shiferaw Yohanes";"M";26;168;57;"Ethiopia";"ETH";"2000 Summer";2000;"Summer";"Sydney";"Boxing";"Boxing Men's Featherweight";NA
113825;"Lothar Spiegelberg";"M";24;171;70;"Germany";"GER";"1964 Summer";1964;"Summer";"Tokyo";"Cycling";"Cycling Men's Individual Pursuit, 4,000 metres";NA
117921;"Kenji Takahashi";"M";29;186;77;"Japan";"JPN";"2012 Summer";2012;"Summer";"London";"Sailing";"Sailing Men's Skiff";NA
122017;"Sandro Trolliet";"M";25;192;NA;"Switzerland";"SUI";"2014 Winter";2014;"Winter";"Sochi";"Curling";"Curling Men's Curling";NA
126113;"Rgine Veronnet";"F";27;167;56;"France";"FRA";"1956 Summer";1956;"Summer";"Melbourne";"Fencing";"Fencing Women's Foil, Individual";NA
130209;"Ludwig Wieden";"M";58;NA;NA;"Austria";"AUT";"1928 Summer";1928;"Summer";"Amsterdam";"Art Competitions";"Art Competitions Mixed Painting, Paintings";NA
134305;"Jindich Zeman";"M";25;175;86;"Czechoslovakia";"TCH";"1976 Winter";1976;"Winter";"Innsbruck";"Luge";"Luge Men's Singles";NA
