353;"Rasul Abduraim";"M";19;183;74;"Kyrgyzstan";"KGZ";"2008 Summer";2008;"Summer";"Beijing";"Taekwondo";"Taekwondo Men's Featherweight";NA
4449;"Sajjad Anoushiravani Hamlabad";"M";28;192;105;"Iran";"IRI";"2012 Summer";2012;"Summer";"London";"Weightlifting";"Weightlifting Men's Super-Heavyweight";"Silver"
8545;"Petr Batk";"M";21;183;80;"Czechoslovakia";"TCH";"1992 Summer";1992;"Summer";"Barcelona";"Rowing";"Rowing Men's Coxed Fours";NA
12641;"Mihly Bodosi";"M";26;176;72;"Hungary";"HUN";"1936 Summer";1936;"Summer";"Berlin";"Athletics";"Athletics Men's High Jump";NA
16737;"Newton Burrowes";"M";25;160;83;"Great Britain";"GBR";"1980 Summer";1980;"Summer";"Moskva";"Weightlifting";"Weightlifting Men's Middleweight";NA
20833;"Pio Chirinos";"M";22;NA;NA;"Venezuela";"VEN";"1952 Summer";1952;"Summer";"Helsinki";"Wrestling";"Wrestling Men's Middleweight, Freestyle";NA
24929;"Gordon Debenham Dailley";"M";24;NA;86;"Great Britain";"GBR";"1936 Winter";1936;"Winter";"Garmisch-Partenkirchen";"Ice Hockey";"Ice Hockey Men's Ice Hockey";"Gold"
29025;"Laurence William Docherty";"M";28;172;70;"Netherlands";"NED";"2008 Summer";2008;"Summer";"Beijing";"Hockey";"Hockey Men's Hockey";NA
33121;"Flix A. Escobar";"M";NA;NA;NA;"Argentina";"ARG";"1924 Summer";1924;"Summer";"Paris";"Athletics";"Athletics Men's 100 metres";NA
37217;"Eric Gautrey Fright";"M";30;NA;NA;"Great Britain";"GBR";"1948 Summer";1948;"Summer";"London";"Football";"Football Men's Football";NA
41313;"Jos Gmez Mustelier";"M";21;182;75;"Cuba";"CUB";"1980 Summer";1980;"Summer";"Moskva";"Boxing";"Boxing Men's Middleweight";"Gold"
45409;"Samar Amer Ibrahim  Hamza";"F";21;170;75;"Egypt";"EGY";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Wrestling";"Wrestling Women's Heavyweight, Freestyle";NA
49505;"Ronald Holmes";"M";29;178;80;"Jamaica";"JAM";"1964 Summer";1964;"Summer";"Tokyo";"Boxing";"Boxing Men's Light-Heavyweight";NA
53601;"Ingus Janevics";"M";22;191;70;"Latvia";"LAT";"2008 Summer";2008;"Summer";"Beijing";"Athletics";"Athletics Men's 50 kilometres Walk";NA
57697;"Kroly Krpti (Kellner-)";"M";21;NA;NA;"Hungary";"HUN";"1928 Summer";1928;"Summer";"Amsterdam";"Wrestling";"Wrestling Men's Featherweight, Greco-Roman";NA
61793;"Erich Kchermann";"M";23;170;64;"Germany";"GER";"1928 Summer";1928;"Summer";"Amsterdam";"Athletics";"Athletics Men's Long Jump";NA
65889;"Ernesto Lagos Salinas";"M";22;182;68;"Chile";"CHI";"1952 Summer";1952;"Summer";"Helsinki";"Athletics";"Athletics Men's High Jump";NA
69985;"Lin Miao";"M";22;188;90;"China";"CHN";"2008 Summer";2008;"Summer";"Beijing";"Canoeing";"Canoeing Men's Kayak Fours, 1,000 metres";NA
74081;"Alex Malinga";"M";26;175;61;"Uganda";"UGA";"2000 Summer";2000;"Summer";"Sydney";"Athletics";"Athletics Men's Marathon";NA
78177;"Azmy Muhammad Azmy Abdulaziz Mehelba";"M";21;172;77;"Egypt";"EGY";"2012 Summer";2012;"Summer";"London";"Shooting";"Shooting Men's Skeet";NA
82273;"Stewart Harold Morris";"M";39;NA;NA;"Swift";"GBR";"1948 Summer";1948;"Summer";"London";"Sailing";"Sailing Mixed Two Person Keelboat";"Gold"
86369;"Axel-Herman Nilsson";"M";29;NA;NA;"Sweden";"SWE";"1924 Winter";1924;"Winter";"Chamonix";"Ski Jumping";"Ski Jumping Men's Normal Hill, Individual";NA
90465;"Sebastien Paddington";"M";23;188;79;"Trinidad and Tobago";"TTO";"2000 Summer";2000;"Summer";"Sydney";"Swimming";"Swimming Men's 200 metres Freestyle";NA
94561;"Wanda Maria Pitkowska (-Kiestrzy)";"F";20;180;78;"Poland";"POL";"1980 Summer";1980;"Summer";"Moskva";"Rowing";"Rowing Women's Coxed Eights";NA
98657;"Luis Alfredo Ramrez Quioto";"M";22;NA;NA;"Honduras";"HON";"2000 Summer";2000;"Summer";"Sydney";"Football";"Football Men's Football";NA
102753;"Gino Rossi";"M";24;170;NA;"Italy";"ITA";"1932 Summer";1932;"Summer";"Los Angeles";"Boxing";"Boxing Men's Light-Heavyweight";"Silver"
106849;"Helen Mary Schifano (-Sjursen)";"F";26;NA;NA;"United States";"USA";"1948 Summer";1948;"Summer";"London";"Gymnastics";"Gymnastics Women's Team All-Around";"Bronze"
110945;"Sin Song-Hui";"F";22;NA;NA;"North Korea";"PRK";"1992 Summer";1992;"Summer";"Barcelona";"Archery";"Archery Women's Individual";NA
115041;"Olena Stetskiv";"F";19;178;87;"Ukraine";"UKR";"2014 Winter";2014;"Winter";"Sochi";"Luge";"Luge Women's Singles";NA
119137;"Stefano Tempesti";"M";21;205;100;"Italy";"ITA";"2000 Summer";2000;"Summer";"Sydney";"Water Polo";"Water Polo Men's Water Polo";NA
