720;"Marcelo Alberto Acosta Jimnez";"M";20;NA;NA;"El Salvador";"ESA";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Swimming";"Swimming Men's 200 metres Freestyle";NA
4816;"Zuleima Aramendiz Meja";"F";20;172;85;"Colombia";"COL";"1996 Summer";1996;"Summer";"Atlanta";"Athletics";"Athletics Women's Javelin Throw";NA
8912;"William Henry Will Baylis";"M";26;185;84;"United States";"USA";"1988 Summer";1988;"Summer";"Seoul";"Sailing";"Sailing Mixed Three Person Keelboat";"Silver"
13008;"Marloes Maria Hilde Bolman";"F";22;183;80;"Netherlands";"NED";"2000 Summer";2000;"Summer";"Sydney";"Rowing";"Rowing Women's Coxless Pairs";NA
17104;"Thomas Karl Elof Bystrm";"M";38;NA;NA;"Sweden";"SWE";"1932 Summer";1932;"Summer";"Los Angeles";"Equestrianism";"Equestrianism Men's Dressage, Individual";NA
21200;"Choy Mow Thim";"M";17;163;54;"Malaysia";"MAS";"1964 Summer";1964;"Summer";"Tokyo";"Cycling";"Cycling Men's 100 kilometres Team Time Trial";NA
25296;"Maria Danou";"F";19;168;52;"Greece";"GRE";"2010 Winter";2010;"Winter";"Vancouver";"Cross Country Skiing";"Cross Country Skiing Women's 10 kilometres";NA
29392;"Aleksandar Donkov";"M";23;182;84;"Bulgaria";"BUL";"1972 Summer";1972;"Summer";"Munich";"Canoeing";"Canoeing Men's Kayak Doubles, 1,000 metres";NA
33488;"John Patrick Michael Hugh Evelyn";"M";32;172;75;"Great Britain-1";"GBR";"1972 Winter";1972;"Winter";"Sapporo";"Bobsleigh";"Bobsleigh Men's Two";NA
37584;"Tadashi Fukushima";"M";24;160;54;"Japan";"JPN";"1968 Summer";1968;"Summer";"Mexico City";"Equestrianism";"Equestrianism Mixed Jumping, Individual";NA
41680;"Henry Russell Goode";"M";30;NA;NA;"United States";"USA";"1948 Summer";1948;"Summer";"London";"Hockey";"Hockey Men's Hockey";NA
45776;"Marcel Hansen";"M";NA;NA;NA;"Belgium";"BEL";"1920 Summer";1920;"Summer";"Antwerpen";"Gymnastics";"Gymnastics Men's Team All-Around, Swedish System";"Bronze"
49872;"Irma Hopper (Prichard-)";"F";33;157;NA;"United States";"USA";"1924 Summer";1924;"Summer";"Paris";"Fencing";"Fencing Women's Foil, Individual";NA
53968;"Christine Anne Jarvis (-Ilman)";"F";22;170;69;"Great Britain";"GBR";"1972 Summer";1972;"Summer";"Munich";"Swimming";"Swimming Women's 100 metres Breaststroke";NA
58064;"Gilbert Scott Kaufman";"M";20;175;69;"Australia";"AUS";"1968 Summer";1968;"Summer";"Mexico City";"Sailing";"Sailing Mixed 5.5 metres";NA
62160;"Johan Pietari ""Hannes"" Kolehmainen";"M";22;168;57,5;"Finland";"FIN";"1912 Summer";1912;"Summer";"Stockholm";"Athletics";"Athletics Men's 5,000 metres";"Gold"
66256;"Johannes Lamprecht";"M";42;187;90;"Zimbabwe";"ZIM";"1964 Summer";1964;"Summer";"Tokyo";"Shooting";"Shooting Men's Trap";NA
70352;"Konstantinos ""Kostas"" Linoxylakis";"M";19;NA;NA;"Greece";"GRE";"1952 Summer";1952;"Summer";"Helsinki";"Football";"Football Men's Football";NA
74448;"Myriam Lonie Mani";"F";19;166;55;"Cameroon";"CMR";"1992 Summer";1992;"Summer";"Barcelona";"Athletics";"Athletics Women's 4 x 100 metres Relay";NA
78544;"Eldar Memievi";"M";24;178;77;"Qatar";"QAT";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Handball";"Handball Men's Handball";NA
82640;"Doaa Moussa";"F";22;168;64;"Egypt";"EGY";"2004 Summer";2004;"Summer";"Athina";"Rowing";"Rowing Women's Single Sculls";NA
86736;"Mohamed Abdulrahman Al-Sayyid Nofel";"M";27;180;71;"Egypt";"EGY";"2012 Summer";2012;"Summer";"London";"Rowing";"Rowing Men's Lightweight Double Sculls";NA
90832;"Henry Artur Palm";"M";28;169;57;"Sweden";"SWE";"1936 Summer";1936;"Summer";"Berlin";"Athletics";"Athletics Men's Marathon";NA
94928;"Yves-Louis Pinaud";"M";33;170;73;"France";"FRA";"1960 Summer";1960;"Summer";"Roma";"Sailing";"Sailing Mixed One Person Dinghy";NA
99024;"Mathias Hebo Rasmussen";"M";21;190;84;"Denmark";"DEN";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Football";"Football Men's Football";NA
103120;"Istvn Rzsavlgyi (Reidl-)";"M";27;177;58;"Hungary";"HUN";"1956 Summer";1956;"Summer";"Melbourne";"Athletics";"Athletics Men's 1,500 metres";NA
107216;"Markus Emil ""Mark"" Schmocker";"M";30;188;62;"United States";"USA";"1996 Summer";1996;"Summer";"Atlanta";"Handball";"Handball Men's Handball";NA
111312;"Melania Maria Sinoracka";"F";25;NA;NA;"Poland";"POL";"1948 Summer";1948;"Summer";"London";"Athletics";"Athletics Women's Javelin Throw";NA
115408;"Espen Stokkeland";"M";28;182;92;"Norway";"NOR";"1996 Summer";1996;"Summer";"Atlanta";"Sailing";"Sailing Mixed Three Person Keelboat";NA
119504;"Thant Phyu Phyu";"F";25;NA;NA;"Myanmar";"MYA";"1992 Summer";1992;"Summer";"Barcelona";"Judo";"Judo Women's Half-Middleweight";NA
123600;"Darya Konstantinovna Ustinova";"F";17;183;70;"Russia";"RUS";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Swimming";"Swimming Women's 4 x 200 metres Freestyle Relay";NA
127696;"Svetozar Vujovi";"M";24;178;76;"Yugoslavia";"YUG";"1964 Summer";1964;"Summer";"Tokyo";"Football";"Football Men's Football";NA
131792;"Wu Jiaxin";"F";19;164;72;"China";"CHN";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Archery";"Archery Women's Individual";NA
