88800;"Beleynesh Oljira Jemane";"F";22;165;49;"Ethiopia";"ETH";"2012 Summer";2012;"Summer";"London";"Athletics";"Athletics Women's 10,000 metres";NA
92896;"Claro Alpe Pellosis";"M";25;162;54;"Philippines";"PHI";"1960 Summer";1960;"Summer";"Roma";"Athletics";"Athletics Men's 400 metres";NA
96992;"Eduardo Alberto Priggione Presa";"M";18;NA;NA;"Uruguay";"URU";"1952 Summer";1952;"Summer";"Helsinki";"Swimming";"Swimming Men's 400 metres Freestyle";NA
101088;"Giuseppe Rivabella";"M";NA;NA;NA;"Italy";"ITA";"1896 Summer";1896;"Summer";"Athina";"Shooting";"Shooting Men's Military Rifle, 200 metres";NA
105184;"Jess Snchez";"M";23;173;63;"Dominican Republic";"DOM";"1976 Summer";1976;"Summer";"Montreal";"Boxing";"Boxing Men's Light-Welterweight";NA
109280;"Ruslan Rafailevich Sharifullin";"M";20;171;63;"Russia";"RUS";"2006 Winter";2006;"Winter";"Torino";"Freestyle Skiing";"Freestyle Skiing Men's Moguls";NA
113376;"Rafael Soto Andrade";"M";38;172;74;"Spain";"ESP";"1996 Summer";1996;"Summer";"Atlanta";"Equestrianism";"Equestrianism Mixed Dressage, Individual";NA
117472;"Maria Szeliga (-Palczak)";"F";27;169;56;"Poland";"POL";"1980 Summer";1980;"Summer";"Moskva";"Archery";"Archery Women's Individual";NA
121568;"Peter Toyfl";"M";22;178;76;"Austria";"AUT";"1964 Winter";1964;"Winter";"Innsbruck";"Speed Skating";"Speed Skating Men's 500 metres";NA
125664;"Jhonattan Vegas";"M";31;191;100;"Venezuela";"VEN";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Golf";"Golf Men's Individual";NA
129760;"Michael Thomas Maria Wessing";"M";23;182;88;"West Germany";"FRG";"1976 Summer";1976;"Summer";"Montreal";"Athletics";"Athletics Men's Javelin Throw";NA
133856;"Slaven Zambata";"M";24;179;77;"Yugoslavia";"YUG";"1964 Summer";1964;"Summer";"Tokyo";"Football";"Football Men's Football";NA
