3784;"Vagn Peter Michael Andersen";"M";35;183;74;"Denmark";"DEN";"1972 Summer";1972;"Summer";"Munich";"Shooting";"Shooting Mixed Free Rifle, Three Positions, 300 metres";NA
7880;"Charles David Barker";"M";24;175;72;"Great Britain";"GBR";"1960 Summer";1960;"Summer";"Roma";"Equestrianism";"Equestrianism Mixed Jumping, Team";NA
11976;"Denis Victor Black";"M";22;NA;NA;"Great Britain";"GBR";"1920 Summer";1920;"Summer";"Antwerpen";"Athletics";"Athletics Men's 4 x 100 metres Relay";NA
16072;"Antoniu Buci";"M";18;161;62;"Romania";"ROU";"2008 Summer";2008;"Summer";"Beijing";"Weightlifting";"Weightlifting Men's Featherweight";NA
20168;"Chen Chih-Jung";"M";23;168;65;"Chinese Taipei";"TPE";"1996 Summer";1996;"Summer";"Atlanta";"Tennis";"Tennis Men's Doubles";NA
24264;"Chay Crista Kerio Cullen";"F";22;182;74;"Great Britain";"GBR";"2008 Summer";2008;"Summer";"Beijing";"Hockey";"Hockey Women's Hockey";NA
28360;"Donald Charles ""Don"" Dickison";"M";22;192;93;"Canada";"CAN";"1988 Summer";1988;"Summer";"Seoul";"Rowing";"Rowing Men's Coxless Pairs";NA
32456;"Johannes Alfred ""Johs"" Elvestad (Pettersen-)";"M";33;NA;NA;"Norway";"NOR";"1932 Summer";1932;"Summer";"Los Angeles";"Art Competitions";"Art Competitions Mixed Music";NA
36552;"Cameron Matthew ""Cam"" Fowler";"M";22;185;94;"United States";"USA";"2014 Winter";2014;"Winter";"Sochi";"Ice Hockey";"Ice Hockey Men's Ice Hockey";NA
40648;"Kreshnik Gjata";"M";21;175;75;"Albania";"ALB";"2004 Summer";2004;"Summer";"Athina";"Swimming";"Swimming Men's 50 metres Freestyle";NA
44744;"Ali Hagilou";"M";26;180;83;"Iran";"IRI";"1972 Summer";1972;"Summer";"Munich";"Wrestling";"Wrestling Men's Middleweight, Freestyle";NA
48840;"Peter Hirzel";"M";21;175;67;"Switzerland";"SUI";"1960 Summer";1960;"Summer";"Roma";"Cycling";"Cycling Men's Tandem Sprint, 2,000 metres";NA
52936;"Patrick Mutuku Ivuti";"M";22;165;52;"Kenya";"KEN";"2000 Summer";2000;"Summer";"Sydney";"Athletics";"Athletics Men's 10,000 metres";NA
57032;"Eugen Kamber";"M";23;NA;NA;"Switzerland";"SUI";"1948 Summer";1948;"Summer";"London";"Cycling";"Cycling Men's Team Pursuit, 4,000 metres";NA
61128;"Manfred Klein";"M";25;170;50;"West Germany";"FRG";"1972 Summer";1972;"Summer";"Munich";"Rowing";"Rowing Men's Coxed Eights";NA
65224;"Nobushige Kusamitsu";"M";44;NA;NA;"Japan";"JPN";"1936 Summer";1936;"Summer";"Berlin";"Art Competitions";"Art Competitions Mixed Painting, Unknown Event";NA
69320;"Li Chiu-Ching";"F";21;160;58;"Chinese Taipei";"TPE";"2004 Summer";2004;"Summer";"Athina";"Softball";"Softball Women's Softball";NA
73416;"Atalibio Magioni";"M";29;188;96;"Brazil";"BRA";"1976 Summer";1976;"Summer";"Montreal";"Rowing";"Rowing Men's Coxed Pairs";NA
77512;"Gregory James ""Greg"" McFadden";"M";27;NA;NA;"Australia";"AUS";"1992 Summer";1992;"Summer";"Barcelona";"Water Polo";"Water Polo Men's Water Polo";NA
81608;"Teresa Moodie";"F";17;NA;NA;"Zimbabwe";"ZIM";"1996 Summer";1996;"Summer";"Atlanta";"Swimming";"Swimming Women's 50 metres Freestyle";NA
85704;"John ""Johnny"" Nguyen";"M";21;160;54;"Australia";"AUS";"1996 Summer";1996;"Summer";"Atlanta";"Weightlifting";"Weightlifting Men's Flyweight";NA
89800;"Oskar Ospelt";"M";28;NA;NA;"Liechtenstein";"LIE";"1936 Summer";1936;"Summer";"Berlin";"Athletics";"Athletics Men's 100 metres";NA
93896;"Poul Eyvind Petersen";"M";31;NA;NA;"Denmark";"DEN";"1952 Summer";1952;"Summer";"Helsinki";"Football";"Football Men's Football";NA
97992;"Jos Luis Quiroz Sequeira";"M";26;NA;NA;"Nicaragua";"NCA";"1996 Summer";1996;"Summer";"Atlanta";"Baseball";"Baseball Men's Baseball";NA
102088;"Sandra Rojas Gutirrez";"F";22;NA;NA;"Mexico";"MEX";"1996 Summer";1996;"Summer";"Atlanta";"Canoeing";"Canoeing Women's Kayak Doubles, 500 metres";NA
106184;"Stephen Read ""Steve"" Savage";"M";24;180;67;"United States";"USA";"1972 Summer";1972;"Summer";"Munich";"Athletics";"Athletics Men's 3,000 metres Steeplechase";NA
110280;"Harald Siegl";"M";32;185;73;"Austria";"AUT";"2004 Summer";2004;"Summer";"Athina";"Equestrianism";"Equestrianism Mixed Three-Day Event, Individual";NA
114376;"Krishna Lee Stanton (-Wood)";"F";26;172;55;"Australia";"AUS";"1992 Summer";1992;"Summer";"Barcelona";"Athletics";"Athletics Women's 3,000 metres";NA
118472;"Darif Tanjaoui";"M";NA;169;68;"Morocco";"MAR";"1960 Summer";1960;"Summer";"Roma";"Gymnastics";"Gymnastics Men's Individual All-Around";NA
122568;"Mircea Tuli";"M";26;161;60;"Romania";"ROU";"1984 Summer";1984;"Summer";"Los Angeles";"Weightlifting";"Weightlifting Men's Featherweight";NA
126664;"Harvey Dias Villela";"M";37;NA;NA;"Brazil";"BRA";"1936 Summer";1936;"Summer";"Berlin";"Shooting";"Shooting Men's Free Pistol, 50 metres";NA
130760;"Harold A. ""Harry"" Willsie";"M";35;174;80;"Canada";"CAN";"1964 Summer";1964;"Summer";"Tokyo";"Shooting";"Shooting Men's Trap";NA
134856;"Zhu Ronghua";"M";30;170;65;"China";"CHN";"2004 Summer";2004;"Summer";"Athina";"Athletics";"Athletics Men's Marathon";NA
