82017;"Christine Lee ""Christy"" Morgan";"F";24;160;60;"United States";"USA";"1988 Summer";1988;"Summer";"Seoul";"Hockey";"Hockey Women's Hockey";NA
86113;"James Earl ""Jamie"" Nieto";"M";27;195;83;"United States";"USA";"2004 Summer";2004;"Summer";"Athina";"Athletics";"Athletics Men's High Jump";NA
90209;"Tomoko Owada";"F";23;155;58;"Japan";"JPN";"1964 Summer";1964;"Summer";"Tokyo";"Fencing";"Fencing Women's Foil, Individual";NA
94305;"Simona Simeonova Peycheva";"F";19;160;46;"Bulgaria";"BUL";"2004 Summer";2004;"Summer";"Athina";"Rhythmic Gymnastics";"Rhythmic Gymnastics Women's Individual";NA
98401;"Benjamin Raich";"M";23;182;83;"Austria";"AUT";"2002 Winter";2002;"Winter";"Salt Lake City";"Alpine Skiing";"Alpine Skiing Men's Giant Slalom";NA
102497;"Diego Rosa";"M";27;178;65;"Italy";"ITA";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Cycling";"Cycling Men's Road Race, Individual";NA
106593;"Wolfgang Schaper";"M";33;NA;NA;"Germany";"GER";"1928 Summer";1928;"Summer";"Amsterdam";"Art Competitions";"Art Competitions Mixed Sculpturing, Statues";NA
110689;"Gheorghe Simion";"M";27;175;71;"Romania";"ROU";"1984 Summer";1984;"Summer";"Los Angeles";"Boxing";"Boxing Men's Light-Middleweight";NA
114785;"Helmar Steindl";"M";27;170;69;"Austria";"AUT";"1972 Summer";1972;"Summer";"Munich";"Canoeing";"Canoeing Men's Canadian Doubles, Slalom";NA
118881;"Frederick Winslow Taylor";"M";44;NA;NA;"United States";"USA";"1900 Summer";1900;"Summer";"Paris";"Golf";"Golf Men's Individual";NA
122977;"Natalia Tyshler";"F";30;173;58;"South Africa";"RSA";"2004 Summer";2004;"Summer";"Athina";"Fencing";"Fencing Women's epee, Individual";NA
127073;"E. H. Jrgen Vogler";"M";30;NA;NA;"Germany";"GER";"1956 Summer";1956;"Summer";"Melbourne";"Sailing";"Sailing Mixed One Person Dinghy";NA
131169;"Heinz Wittig";"M";26;177;81;"Germany";"GER";"1964 Summer";1964;"Summer";"Tokyo";"Water Polo";"Water Polo Men's Water Polo";NA
135265;"Gigi Zosa";"F";16;155;44;"Canada";"CAN";"1984 Summer";1984;"Summer";"Los Angeles";"Gymnastics";"Gymnastics Women's Individual All-Around";NA
