3651;"Asya Anastasova";"F";22;163;51;"Bulgaria";"BUL";"2004 Summer";2004;"Summer";"Athina";"Synchronized Swimming";"Synchronized Swimming Women's Duet";NA
7747;"Elvira Barbey";"F";35;NA;NA;"Switzerland";"SUI";"1928 Winter";1928;"Winter";"Sankt Moritz";"Figure Skating";"Figure Skating Women's Singles";NA
11843;"Aladr Bitskey";"M";22;NA;NA;"Hungary";"HUN";"1928 Summer";1928;"Summer";"Amsterdam";"Swimming";"Swimming Men's 100 metres Backstroke";NA
15939;"Marcin Mariusz Brzeziski";"M";24;194;98;"Poland";"POL";"2008 Summer";2008;"Summer";"Beijing";"Rowing";"Rowing Men's Coxed Eights";NA
20035;"Andr Chavet";"M";22;178;NA;"France";"FRA";"1952 Summer";1952;"Summer";"Helsinki";"Basketball";"Basketball Men's Basketball";NA
24131;"Zsuzsanna Csobnki";"F";21;176;62;"Hungary";"HUN";"2004 Summer";2004;"Summer";"Athina";"Swimming";"Swimming Women's 50 metres Freestyle";NA
28227;"Julia Berta Daz Hernndez";"F";20;165;67;"Cuba";"CUB";"1956 Summer";1956;"Summer";"Melbourne";"Athletics";"Athletics Women's 80 metres Hurdles";NA
32323;"William Ellicott";"M";NA;NA;NA;"Great Britain";"GBR";"1908 Summer";1908;"Summer";"London";"Shooting";"Shooting Men's Free Pistol, 50 yards";NA
36419;"David Foster";"M";29;182;74;"Ireland";"IRL";"1984 Summer";1984;"Summer";"Los Angeles";"Equestrianism";"Equestrianism Mixed Three-Day Event, Individual";NA
40515;"Gir Yeong-A";"F";22;NA;NA;"South Korea-1";"KOR";"1992 Summer";1992;"Summer";"Barcelona";"Badminton";"Badminton Women's Doubles";"Bronze"
44611;"Darcy Clarence Hadfield";"M";30;NA;NA;"New Zealand";"NZL";"1920 Summer";1920;"Summer";"Antwerpen";"Rowing";"Rowing Men's Single Sculls";"Bronze"
48707;"Twila Renee Hinkle (-Majkowski)";"F";21;NA;NA;"United States";"USA";"1976 Winter";1976;"Winter";"Innsbruck";"Cross Country Skiing";"Cross Country Skiing Women's 10 kilometres";NA
52803;"Ivan Tsvetkov Ivanov";"M";30;NA;NA;"Bulgaria";"BUL";"1952 Summer";1952;"Summer";"Helsinki";"Shooting";"Shooting Men's Trap";NA
56899;"Damian Kallabis";"M";27;177;67;"Germany";"GER";"2000 Summer";2000;"Summer";"Sydney";"Athletics";"Athletics Men's 3,000 metres Steeplechase";NA
60995;"Erik Torsten Hjalmar Kjellstrm";"M";23;187;79;"Sweden";"SWE";"1928 Summer";1928;"Summer";"Amsterdam";"Athletics";"Athletics Men's 110 metres Hurdles";NA
65091;"Terumi Kurata";"F";25;163;55;"Japan";"JPN";"1976 Summer";1976;"Summer";"Montreal";"Handball";"Handball Women's Handball";NA
69187;"Pierre Lewden";"M";19;167;64;"France";"FRA";"1920 Summer";1920;"Summer";"Antwerpen";"Athletics";"Athletics Men's High Jump";NA
73283;"Victor ""Bito"" Maduro";"M";24;175;86;"Aruba";"ARU";"1988 Summer";1988;"Summer";"Seoul";"Judo";"Judo Men's Middleweight";NA
77379;"Pat McCormack";"M";21;182;64;"Great Britain";"GBR";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Boxing";"Boxing Men's Light-Welterweight";NA
81475;"Teresa Marie ""Teri"" Montefusco (-Miller)";"F";19;150;45;"United States";"USA";"1960 Summer";1960;"Summer";"Roma";"Gymnastics";"Gymnastics Women's Individual All-Around";NA
85571;"Steven Newkirk";"M";18;NA;NA;"United States Virgin Islands";"ISV";"1976 Summer";1976;"Summer";"Montreal";"Swimming";"Swimming Men's 100 metres Freestyle";NA
89667;"Marcus Christopher O'Sullivan";"M";22;175;60;"Ireland";"IRL";"1984 Summer";1984;"Summer";"Los Angeles";"Athletics";"Athletics Men's 800 metres";NA
93763;"Desanka Peut";"F";34;180;80;"Yugoslavia";"YUG";"1976 Summer";1976;"Summer";"Montreal";"Shooting";"Shooting Mixed Small-Bore Rifle, Prone, 50 metres";NA
97859;"Frdrique Quentin";"F";26;173;58;"France";"FRA";"1996 Summer";1996;"Summer";"Atlanta";"Athletics";"Athletics Women's 1,500 metres";NA
101955;"Jamess Galvin ""Jim"" Rogers";"M";25;193;81;"United States";"USA";"1972 Summer";1972;"Summer";"Munich";"Handball";"Handball Men's Handball";NA
106051;"Yoshitaro Sato";"M";NA;NA;NA;"Japan";"JPN";"1932 Summer";1932;"Summer";"Los Angeles";"Art Competitions";"Art Competitions Mixed Painting, Unknown Event";NA
110147;"Antoine Sibierski";"M";21;187;80;"France";"FRA";"1996 Summer";1996;"Summer";"Atlanta";"Football";"Football Men's Football";NA
114243;"Frantiek tambacher";"M";27;177;71;"Czechoslovakia";"TCH";"1980 Summer";1980;"Summer";"Moskva";"Football";"Football Men's Football";"Gold"
