2485;"Stefan Aleksandrov";"M";21;160;50;"Bulgaria";"BUL";"1968 Summer";1968;"Summer";"Mexico City";"Boxing";"Boxing Men's Light-Flyweight";NA
6581;"Rolf Erik Vilhelm Back";"M";24;185;69;"Finland";"FIN";"1952 Summer";1952;"Summer";"Helsinki";"Athletics";"Athletics Men's 400 metres";NA
10677;"Andr Bernard";"M";24;181;78;"France";"FRA";"1960 Summer";1960;"Summer";"Roma";"Modern Pentathlon";"Modern Pentathlon Men's Individual";NA
14773;"Wolfgang Braun";"M";28;185;84;"West Germany";"FRG";"1972 Summer";1972;"Summer";"Munich";"Handball";"Handball Men's Handball";NA
18869;"Francis Castaing";"M";21;171;63;"France";"FRA";"1980 Summer";1980;"Summer";"Moskva";"Cycling";"Cycling Men's Road Race, Individual";NA
22965;"Franci op";"M";21;NA;NA;"Yugoslavia";"YUG";"1936 Winter";1936;"Winter";"Garmisch-Partenkirchen";"Alpine Skiing";"Alpine Skiing Men's Combined";NA
27061;"Nicolas Dejaeghre";"M";NA;NA;NA;"France";"FRA";"1900 Summer";1900;"Summer";"Paris";"Gymnastics";"Gymnastics Men's Individual All-Around";NA
31157;"Anna Durkov";"F";27;161;61;"Slovakia";"SVK";"2010 Winter";2010;"Winter";"Vancouver";"Ice Hockey";"Ice Hockey Women's Ice Hockey";NA
35253;"Jos Luis Figueroa Martnez";"M";25;173;81;"Puerto Rico";"PUR";"1996 Summer";1996;"Summer";"Atlanta";"Judo";"Judo Men's Half-Middleweight";NA
39349;"Hans Gehrig";"M";38;175;70;"Canada-2";"CAN";"1968 Winter";1968;"Winter";"Grenoble";"Bobsleigh";"Bobsleigh Men's Two";NA
43445;"Mirco Gualdi";"M";24;172;68;"Italy";"ITA";"1992 Summer";1992;"Summer";"Barcelona";"Cycling";"Cycling Men's Road Race, Individual";NA
47541;"Simeon Hempsall";"M";22;176;70;"Great Britain";"GBR";"1992 Summer";1992;"Summer";"Barcelona";"Cycling";"Cycling Men's Road Race, Individual";NA
51637;"Mahamat Idriss (Koundja Ouya-)";"M";18;190;75;"France";"FRA";"1960 Summer";1960;"Summer";"Roma";"Athletics";"Athletics Men's High Jump";NA
55733;"Stanley F. ""Stan"" Jones";"M";33;NA;NA;"Great Britain";"GBR";"1948 Summer";1948;"Summer";"London";"Athletics";"Athletics Men's Marathon";NA
59829;"Kim Dae-Yeong";"M";21;164;60;"South Korea";"KOR";"1996 Summer";1996;"Summer";"Atlanta";"Sailing";"Sailing Men's Two Person Dinghy";NA
63925;"Torsten Krebs";"M";31;180;80;"Germany";"GER";"2004 Summer";2004;"Summer";"Athina";"Shooting";"Shooting Men's Air Rifle, 10 metres";NA
68021;"Lee Jong-Gyeong";"M";22;199;90;"South Korea";"KOR";"1984 Summer";1984;"Summer";"Los Angeles";"Volleyball";"Volleyball Men's Volleyball";NA
72117;"Maider Luengo Lasa";"F";24;159;55;"Spain";"ESP";"2004 Summer";2004;"Summer";"Athina";"Hockey";"Hockey Women's Hockey";NA
76213;"Daniele Emilio Massaro";"M";23;NA;NA;"Italy";"ITA";"1984 Summer";1984;"Summer";"Los Angeles";"Football";"Football Men's Football";NA
80309;"Alfio Misaggi";"M";21;185;85;"Italy";"ITA";"1980 Summer";1980;"Summer";"Moskva";"Water Polo";"Water Polo Men's Water Polo";NA
84405;"Panagiotis Nakopoulos";"M";26;181;71;"Greece";"GRE";"1972 Summer";1972;"Summer";"Munich";"Athletics";"Athletics Men's 3,000 metres Steeplechase";NA
88501;"Godwin Okpara";"M";27;178;73;"Nigeria";"NGR";"2000 Summer";2000;"Summer";"Sydney";"Football";"Football Men's Football";NA
92597;"Claude ""Rusty"" Peden";"M";20;NA;NA;"Canada";"CAN";"1936 Summer";1936;"Summer";"Berlin";"Cycling";"Cycling Men's Road Race, Individual";NA
96693;"Chira Prabandhayodhin";"M";33;173;65;"Thailand";"THA";"1972 Summer";1972;"Summer";"Munich";"Shooting";"Shooting Mixed Small-Bore Rifle, Prone, 50 metres";NA
100789;"Haydn Rigby";"M";19;178;71;"Great Britain";"GBR";"1956 Summer";1956;"Summer";"Melbourne";"Swimming";"Swimming Men's 100 metres Backstroke";NA
104885;"Federica Salv";"F";24;165;55;"Italy";"ITA";"1996 Summer";1996;"Summer";"Atlanta";"Sailing";"Sailing Women's Two Person Dinghy";NA
108981;"Maurice Richard ""Dick"" Severino";"M";32;NA;NA;"United States-2";"USA";"1952 Winter";1952;"Winter";"Oslo";"Bobsleigh";"Bobsleigh Men's Four";NA
113077;"Son Mi";"F";16;NA;NA;"North Korea-2";"PRK";"1996 Summer";1996;"Summer";"Atlanta";"Table Tennis";"Table Tennis Women's Doubles";NA
117173;"Leszek Swornowski";"M";21;170;62;"Poland";"POL";"1976 Summer";1976;"Summer";"Montreal";"Fencing";"Fencing Men's epee, Team";NA
121269;"Guillermo Alfredo Torres Rodrguez";"M";21;180;86;"Cuba";"CUB";"1980 Summer";1980;"Summer";"Moskva";"Shooting";"Shooting Mixed Skeet";NA
125365;"Mara del Monte Vasc Pes Gallardo";"F";20;157;45;"Spain";"ESP";"1996 Summer";1996;"Summer";"Atlanta";"Athletics";"Athletics Women's 10 kilometres Walk";NA
129461;"Richard Alfred ""Rich"" Weiss";"M";28;172;75;"United States";"USA";"1992 Summer";1992;"Summer";"Barcelona";"Canoeing";"Canoeing Men's Kayak Singles, Slalom";NA
133557;"Zelimkhon Yusufov";"M";28;174;66;"Tajikistan";"TJK";"2012 Summer";2012;"Summer";"London";"Wrestling";"Wrestling Men's Welterweight, Freestyle";NA
